,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
20,{1a468f3d-a639-4e83-963a-531c5448741e},HORS_SDC,Commerce rue,2023/06/19,9048,boulevard,,Saint-Michel,,9048 boulevard Saint-Michel ,,H1Z3G5,RC,,WAWAA,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Oui,Non,5047960.44,294824.82,45.57149080661068,-73.62780436839725
21,{026b5d22-027a-46f9-97e4-dcf6d6b36aac},HORS_SDC,Commerce rue,2023/06/19,9010,boulevard,,Saint-Michel,,9010 boulevard Saint-Michel ,,H1Z3G4,RC,,MARCHÉ RICO,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Non,Non,5047933.72,294871.02,45.57125103269154,-73.62721190845012
22,{de97a8ae-672f-420f-8e19-f25de95525d0},HORS_SDC,Commerce rue,2023/06/19,8965,boulevard,,Saint-Michel,,8965 boulevard Saint-Michel ,,H1Z3G3,RC,,Marché Diaz,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Accès au niveau du sol,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Non,Non,5047956.19,294992.46,45.57145494658807,-73.62565646938643
23,{21c1e264-cf97-462c-8978-6ce3bb701131},HORS_SDC,Commerce rue,2023/06/19,3002,avenue,,Émile-Journault,,3002 avenue Émile-Journault ,,H1Z2Y1,RC,,Épicerie,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Non,Non,5047629.19,294970.24,45.56851218762873,-73.62593457718626
24,{f5df99db-438f-4d3f-99d0-6734d736e30b},HORS_SDC,Commerce rue,2023/06/19,8814,boulevard,,Saint-Michel,,8814 boulevard Saint-Michel ,,H1Z3G2,RC,,Kotoubia,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Non,Non,5047781.11,295118.68,45.56988129095815,-73.62403586427124
25,{e9091db3-d848-4d5c-af12-e9bf45b2998a},HORS_SDC,Commerce rue,2023/06/19,8604,boulevard,,Saint-Michel,,8604 boulevard Saint-Michel ,,H1Z3E9,RC,,Marché Amma,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Non,Non,5047529.13,295517.68,45.56761933329826,-73.61891921238
26,{de70a4ae-f44a-4693-9d6d-72615d3f74cc},HORS_SDC,Commerce rue,2023/06/19,8511,boulevard,,Saint-Michel,,8511 boulevard Saint-Michel ,,H1Z3E7,RC,,La foire des antilles,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,http://foire-la.edan.io/,Accès au niveau du sol,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Non,Non,5047494.63,295681.22,45.56731105342172,-73.61682342781658
27,{f04c04c6-11c5-470f-be86-ce5029d823e0},HORS_SDC,Commerce rue,2023/06/07,3337,rue,,Jarry,E,3337 rue Jarry E,,H1Z2E5,RC,,Marché Sultan,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Accès au niveau du sol,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Non,Non,5047257.68,296254.26,45.5651861744024,-73.60947800369314
28,{5c05f3c8-937d-4457-8e9c-3eec872ebfe4},HORS_SDC,Commerce rue,2023/06/19,2305,avenue,,Charland,,2305 avenue Charland ,A,H1Z1B8,RC,,Aliments karim foods,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,Sainte-Lucie,,Centre-Est,Non,Non,Non,5047826.52,293839.02,45.57027092596806,-73.64043148824993
29,{def2868b-3dec-4c47-8cda-1b195d313c2b},HORS_SDC,Commerce rue,2023/06/14,1535,boulevard,,Henri-Bourassa,E,1535 boulevard Henri-Bourassa E,,H2C1H6,RC,,Épicerie RN,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Sault-au-Récollet,,Centre-Ouest,Non,Non,Non,5047195.92,292183.35,45.56456855577368,-73.66162727030691
