,lat,long
1309,-73.546278100128,45.584214099054
1310,-73.554671694958,45.54762108398
1311,-73.528634516713,45.556214655066
1312,-73.541841058033,45.539983715623
1313,-73.523742734285,45.599661013021
1315,-73.556035060115,45.576112391189
1316,-73.612317191528,45.536594829632
1317,-73.555395728556,45.554085687631
1318,-73.617644094471,45.534747353186
1319,-73.568229797675,45.548233710584
1320,-73.56202461077,45.545849643808
1321,-73.565448050602,45.54538673733
1322,-73.564256523964,45.545180226344
1323,-73.564847234681,45.544571271358
1324,-73.565864875079,45.544939561083
1325,-73.583000720449,45.55071534926
1326,-73.564324877132,45.547203958569
1327,-73.583444096896,45.564411565563
1328,-73.563288521225,45.549864008355
1329,-73.566474814622,45.547840719204
1330,-73.601443985827,45.540339536317
1331,-73.570560875153,45.548660782863
1332,-73.577701105592,45.554290148219
1333,-73.879443961953,45.500759212716
1334,-73.873400192282,45.493301573346
1335,-73.881668447068,45.479588305655
1336,-73.885065466651,45.48122931505
1337,-73.871392758587,45.492773244697
1338,-73.906744883289,45.503000068839
1339,-73.873211718321,45.487442454234
1340,-73.871172021252,45.480978046914
1341,-73.891902809465,45.472702971593
1342,-73.882412175852,45.497466819974
1343,-73.865997712534,45.498186839118
1344,-73.884231870371,45.492401534666
1345,-73.864741101733,45.507516739047
1346,-73.872954326854,45.473994654151
1347,-73.872221166095,45.517228789119
1348,-73.866886879008,45.50323723427
1349,-73.862380673521,45.485623724917
1350,-73.906300447232,45.506403045506
1351,-73.867651311199,45.50598188529
1352,-73.868657195505,45.508364954256
1354,-73.639018535614,45.540082475035
1355,-73.557886335869,45.505727169111
1358,-73.562035296055,45.521156019534
1359,-73.570619359787,45.499482204715
1362,-73.549044906793,45.512846061779
1363,-73.559255539926,45.497322842597
1364,-73.559727128121,45.52319823326
1365,-73.555625811393,45.508674198948
1366,-73.566644512655,45.510536059433
1367,-73.564883468545,45.518683434821
1368,-73.562795241338,45.517679432357
1369,-73.55845105084,45.528095048673
1370,-73.550343238497,45.510798028819
1371,-73.555767079363,45.52025399153
1372,-73.561424346551,45.52083992764
1373,-73.564924493588,45.520610952018
1374,-73.563264496604,45.521648082494
1375,-73.560424285079,45.520337958974
1376,-73.560739453197,45.532246414664
1377,-73.563386507935,45.51211722722
1388,-73.558069898188,45.528991985603
1392,-73.551043740063,45.512116910632
1393,-73.554736583127,45.499081869817
1394,-73.568556967021,45.503670081684
1395,-73.561065331276,45.50135042889
1396,-73.554255539274,45.512718051639
1416,-73.620752696977,45.622969851842
1431,-73.713188,45.442249
1432,-73.708416,45.440501
1433,-73.714507,45.446273
1434,-73.697924,45.435967
1435,-73.670071572305,45.432250815991
1436,-73.670864835619,45.432453157064
1437,-73.671228575649,45.431488877012
2058,-73.595434473548,45.558746766408
2059,-73.630676865578,45.526975510765
2093,-73.571823070623,45.446692033809
2094,-73.673955747358,45.438456119445
2111,-73.782849311829,45.509147693494
2180,-73.55675,45.568846
2190,-73.615820907243,45.609886308215
2191,-73.64228789135,45.581924078683
2192,-73.628976345062,45.602764226601
2217,-73.590874995776,45.458002699651
2222,-73.55640377242428,45.533111909407154
2256,-73.619352297143,45.593572388913
2262,-73.56082247295832,45.4652235645081
2268,-73.641336244605,45.530262119928
2567,-73.681541311156,45.507956619338
2568,-73.676435351372,45.509512350171
2573,-73.681386709213,45.507395804765
2592,-73.49165245539216,45.647396537036514
2593,-73.499028682709,45.685459085249
2597,-73.564867959404,45.509633870363
2717,-73.676149,45.42955
2718,-73.587141674004,45.504031916622
2727,-73.628895,45.562909
2729,-73.76349919198071,45.50640761837823
2730,-73.936145346604,45.453975580832
2731,-73.53325931407,45.513778046696
2732,-73.626816909753,45.533891058995
2733,-73.615142,45.558774
2734,-73.740739551612,45.517573912047
2735,-73.659999,45.577731
2736,-73.493127,45.683027
2737,-73.596136,45.426043
2738,-73.897038,45.515633
2739,-73.608741760254,45.625923588377
2740,-73.921020138079,45.462157406526
2741,-73.509374123005,45.595243261161
2784,-73.588598,45.587661
